"Scenario","MTD","Dose1","Dose2","Dose3","Dose4","Dose5","Attempt"
537,5,0.06,0.08,0.19,0.23,0.36,1
538,5,0,0.01,0.03,0.1,0.3,1
539,1,0.23,0.44,0.58,0.81,0.89,1
540,3,0.06,0.11,0.27,0.47,0.55,2
541,3,0.12,0.17,0.3,0.43,0.54,1
542,5,0.04,0.08,0.13,0.18,0.3,1
543,1,0.37,0.55,0.71,0.83,0.91,2
544,2,0.11,0.31,0.46,0.58,0.62,1
545,2,0.16,0.3,0.42,0.64,0.72,1
546,2,0.16,0.25,0.44,0.54,0.67,1
547,5,0.01,0.03,0.09,0.17,0.28,1
548,4,0.04,0.1,0.24,0.35,0.55,3
549,1,0.35,0.58,0.77,0.86,0.9,1
550,4,0.01,0.03,0.05,0.24,0.38,1
551,5,0.01,0.05,0.1,0.16,0.27,1
552,3,0.1,0.2,0.34,0.52,0.67,1
553,4,0.02,0.04,0.1,0.27,0.38,1
554,1,0.31,0.44,0.56,0.71,0.77,1
555,1,0.28,0.44,0.53,0.58,0.81,1
556,2,0.22,0.33,0.41,0.53,0.65,1
557,3,0.08,0.22,0.36,0.49,0.61,1
558,4,0.03,0.05,0.15,0.28,0.43,1
559,5,0.01,0.02,0.05,0.11,0.28,1
560,5,0.02,0.03,0.06,0.11,0.34,1
561,4,0.04,0.1,0.17,0.34,0.54,1
562,5,0.01,0.04,0.1,0.16,0.33,1
563,2,0.15,0.31,0.54,0.67,0.8,1
564,1,0.24,0.44,0.56,0.67,0.84,1
565,2,0.12,0.25,0.41,0.62,0.75,1
566,5,0.03,0.05,0.11,0.19,0.34,1
567,3,0.12,0.24,0.25,0.39,0.55,1
568,2,0.14,0.23,0.37,0.52,0.76,1
569,2,0.11,0.29,0.49,0.68,0.8,1
570,1,0.24,0.41,0.55,0.72,0.87,1
571,4,0.02,0.08,0.12,0.27,0.48,1
572,5,0.02,0.05,0.08,0.19,0.35,1
573,2,0.13,0.32,0.55,0.76,0.84,1
574,3,0.05,0.14,0.23,0.38,0.52,1
575,3,0.1,0.13,0.37,0.55,0.65,2
576,2,0.17,0.33,0.49,0.64,0.68,1
577,4,0.03,0.08,0.16,0.37,0.47,1
578,2,0.14,0.26,0.39,0.54,0.71,1
579,1,0.37,0.5,0.67,0.78,0.88,1
580,4,0.02,0.04,0.12,0.28,0.41,1
581,1,0.33,0.46,0.63,0.76,0.88,1
582,2,0.09,0.27,0.43,0.56,0.72,1
583,4,0.01,0.04,0.12,0.25,0.39,1
584,3,0.12,0.19,0.37,0.48,0.63,1
585,2,0.11,0.25,0.37,0.65,0.77,1
586,2,0.1,0.27,0.41,0.5,0.64,1
587,3,0.08,0.14,0.24,0.36,0.46,1
588,1,0.34,0.49,0.67,0.79,0.87,1
589,4,0.01,0.03,0.08,0.29,0.45,1
590,4,0.02,0.08,0.17,0.31,0.4,1
591,5,0.03,0.09,0.11,0.22,0.35,1
592,4,0.06,0.13,0.2,0.29,0.46,1
593,5,0.01,0.02,0.04,0.09,0.23,1
594,1,0.28,0.48,0.67,0.82,0.9,1
595,2,0.11,0.26,0.39,0.58,0.68,1
596,1,0.26,0.41,0.62,0.69,0.8,2
597,1,0.34,0.44,0.61,0.73,0.85,1
598,3,0.05,0.11,0.24,0.36,0.52,2
599,3,0.03,0.08,0.26,0.35,0.43,1
600,3,0.04,0.12,0.26,0.43,0.51,1
601,4,0.02,0.05,0.1,0.32,0.47,1
602,4,0.04,0.09,0.16,0.31,0.52,1
603,3,0.08,0.15,0.28,0.47,0.59,1
604,5,0.02,0.07,0.1,0.19,0.32,1
605,5,0.01,0.02,0.07,0.16,0.36,1
606,4,0.03,0.09,0.14,0.33,0.41,1
607,3,0.06,0.12,0.25,0.38,0.54,2
608,3,0.03,0.09,0.23,0.4,0.48,1
609,2,0.11,0.23,0.39,0.6,0.82,1
610,1,0.35,0.6,0.73,0.83,0.9,1
611,3,0.05,0.1,0.23,0.37,0.54,1
612,5,0.02,0.05,0.11,0.19,0.32,1
613,5,0,0.01,0.03,0.09,0.24,1
614,2,0.21,0.26,0.36,0.62,0.71,1
615,2,0.17,0.29,0.39,0.55,0.64,1
616,2,0.11,0.27,0.36,0.61,0.71,1
617,2,0.12,0.28,0.41,0.63,0.7,1
618,2,0.19,0.31,0.42,0.62,0.7,2
619,4,0.02,0.06,0.15,0.28,0.48,1
620,2,0.13,0.23,0.41,0.57,0.7,1
621,1,0.3,0.42,0.55,0.72,0.87,1
622,4,0.02,0.04,0.14,0.26,0.34,1
623,1,0.3,0.42,0.58,0.6,0.79,1
624,2,0.14,0.33,0.45,0.61,0.81,1
625,3,0.07,0.21,0.3,0.38,0.52,1
626,2,0.16,0.3,0.38,0.54,0.58,1
627,1,0.33,0.43,0.52,0.69,0.76,2
628,5,0.01,0.04,0.1,0.24,0.33,2
629,4,0.03,0.11,0.19,0.34,0.56,1
630,1,0.24,0.38,0.44,0.61,0.74,1
631,4,0.02,0.08,0.18,0.36,0.51,2
632,4,0.03,0.07,0.12,0.26,0.39,1
633,4,0.02,0.05,0.1,0.26,0.47,1
634,3,0.06,0.11,0.3,0.5,0.78,2
635,2,0.13,0.29,0.53,0.58,0.75,1
636,4,0.03,0.07,0.16,0.33,0.52,1
637,2,0.12,0.31,0.51,0.67,0.81,1
638,4,0.03,0.09,0.12,0.25,0.4,1
639,1,0.36,0.53,0.69,0.82,0.91,1
640,4,0.02,0.05,0.17,0.34,0.43,1
641,5,0.02,0.04,0.08,0.11,0.28,1
642,5,0,0.01,0.04,0.12,0.32,1
643,4,0.01,0.02,0.08,0.25,0.37,1
644,4,0.05,0.08,0.17,0.32,0.55,1
645,2,0.2,0.32,0.54,0.73,0.85,1
646,5,0.01,0.03,0.04,0.09,0.25,1
647,2,0.08,0.25,0.43,0.65,0.84,1
648,1,0.33,0.5,0.65,0.78,0.89,1
649,2,0.12,0.26,0.41,0.62,0.75,2
650,5,0.01,0.03,0.1,0.16,0.3,1
651,1,0.36,0.51,0.66,0.79,0.89,1
652,2,0.18,0.35,0.5,0.72,0.84,1
653,2,0.18,0.37,0.42,0.57,0.75,1
654,3,0.05,0.15,0.29,0.43,0.66,1
655,3,0.13,0.18,0.35,0.52,0.65,1
656,5,0.03,0.05,0.09,0.14,0.35,1
657,1,0.36,0.47,0.61,0.76,0.87,1
658,2,0.08,0.25,0.43,0.6,0.66,1
659,3,0.07,0.14,0.24,0.4,0.5,1
660,3,0.1,0.14,0.29,0.47,0.5,1
661,1,0.31,0.47,0.61,0.75,0.84,1
662,3,0.06,0.11,0.23,0.37,0.5,1
663,5,0.02,0.03,0.09,0.14,0.27,1
664,4,0.01,0.04,0.06,0.24,0.41,3
665,4,0.03,0.06,0.15,0.35,0.48,1
666,2,0.2,0.34,0.47,0.59,0.73,1
667,4,0.09,0.16,0.24,0.31,0.47,1
668,4,0.01,0.03,0.09,0.28,0.4,1
669,4,0.04,0.11,0.22,0.33,0.46,1
670,2,0.13,0.35,0.49,0.69,0.81,1
671,5,0.01,0.02,0.05,0.11,0.31,1
672,4,0.01,0.04,0.08,0.3,0.39,1
673,4,0.04,0.07,0.18,0.33,0.4,1
674,1,0.26,0.38,0.54,0.75,0.86,2
675,3,0.03,0.08,0.27,0.44,0.56,1
676,3,0.06,0.15,0.24,0.41,0.57,1
677,2,0.21,0.31,0.45,0.66,0.82,1
678,1,0.29,0.46,0.66,0.74,0.81,1
679,2,0.14,0.33,0.61,0.75,0.87,1
680,1,0.29,0.53,0.7,0.79,0.9,1
681,3,0.07,0.13,0.27,0.46,0.58,1
682,1,0.31,0.4,0.59,0.76,0.88,1
683,2,0.11,0.28,0.37,0.5,0.59,1
684,5,0.02,0.04,0.08,0.14,0.28,1
685,3,0.07,0.16,0.36,0.56,0.77,1
686,1,0.25,0.38,0.51,0.65,0.74,1
687,5,0.01,0.03,0.05,0.1,0.31,1
688,4,0.08,0.11,0.26,0.31,0.47,1
689,3,0.09,0.11,0.24,0.45,0.7,1
690,2,0.12,0.25,0.4,0.61,0.78,1
691,5,0.01,0.03,0.06,0.13,0.23,2
692,4,0.05,0.1,0.2,0.35,0.48,1
693,3,0.07,0.13,0.34,0.6,0.76,1
694,3,0.1,0.22,0.32,0.42,0.57,1
695,3,0.04,0.09,0.29,0.39,0.49,1
696,2,0.15,0.33,0.55,0.66,0.79,1
697,5,0.02,0.05,0.13,0.22,0.37,1
698,3,0.09,0.13,0.37,0.58,0.7,2
699,1,0.36,0.53,0.68,0.81,0.9,1
700,4,0.03,0.07,0.13,0.26,0.46,2
701,3,0.04,0.12,0.33,0.49,0.66,1
702,3,0.06,0.13,0.33,0.54,0.64,1
703,2,0.1,0.27,0.37,0.56,0.66,1
704,2,0.12,0.31,0.5,0.68,0.84,1
705,5,0.01,0.04,0.07,0.18,0.35,1
706,5,0.02,0.05,0.1,0.14,0.26,1
707,4,0.01,0.05,0.09,0.32,0.46,1
708,5,0.02,0.04,0.06,0.14,0.35,1
709,5,0.02,0.03,0.05,0.12,0.26,1
710,2,0.07,0.24,0.39,0.54,0.7,1
711,1,0.27,0.37,0.61,0.71,0.85,1
712,5,0.01,0.03,0.07,0.16,0.26,1
713,4,0.03,0.05,0.15,0.32,0.55,1
714,5,0.02,0.06,0.14,0.18,0.37,2
715,1,0.34,0.57,0.73,0.83,0.94,1
716,1,0.26,0.41,0.53,0.65,0.81,1
717,4,0.02,0.04,0.14,0.27,0.48,1
718,2,0.1,0.28,0.42,0.66,0.8,1
719,4,0.06,0.15,0.23,0.35,0.47,1
720,1,0.3,0.39,0.45,0.51,0.7,1
721,2,0.18,0.32,0.38,0.55,0.67,1
722,4,0.03,0.06,0.16,0.26,0.35,1
723,1,0.27,0.37,0.5,0.68,0.79,1
724,2,0.09,0.26,0.44,0.69,0.84,1
725,4,0.03,0.08,0.12,0.33,0.5,1
726,3,0.05,0.13,0.25,0.37,0.62,1
727,5,0,0.01,0.03,0.08,0.3,1
728,5,0.01,0.02,0.06,0.15,0.27,1
729,3,0.1,0.26,0.27,0.39,0.52,1
730,1,0.28,0.46,0.71,0.82,0.88,2
731,4,0.06,0.12,0.17,0.33,0.49,1
732,3,0.07,0.2,0.31,0.52,0.63,1
733,1,0.28,0.49,0.66,0.8,0.9,1
734,3,0.04,0.15,0.37,0.58,0.74,1
735,2,0.15,0.28,0.43,0.67,0.71,1
736,4,0.03,0.06,0.18,0.31,0.35,1
737,1,0.35,0.58,0.71,0.74,0.85,1
738,4,0.06,0.1,0.22,0.35,0.56,1
739,5,0.01,0.03,0.07,0.21,0.3,1
740,1,0.29,0.46,0.63,0.74,0.91,1
741,1,0.28,0.44,0.62,0.81,0.91,1
742,5,0.01,0.04,0.11,0.19,0.31,1
743,1,0.28,0.37,0.65,0.72,0.81,1
744,4,0.03,0.08,0.17,0.29,0.46,1
745,4,0.07,0.12,0.2,0.35,0.47,1
746,3,0.04,0.11,0.25,0.38,0.54,1
747,1,0.29,0.4,0.52,0.73,0.86,1
748,3,0.1,0.21,0.37,0.44,0.57,1
749,4,0.04,0.07,0.15,0.26,0.39,1
750,3,0.03,0.16,0.31,0.43,0.54,1
751,4,0.03,0.07,0.1,0.25,0.39,4
752,4,0.03,0.07,0.19,0.35,0.54,1
753,2,0.21,0.36,0.56,0.62,0.71,1
754,1,0.36,0.51,0.66,0.76,0.84,1
755,3,0.07,0.14,0.3,0.41,0.64,1
756,1,0.28,0.47,0.68,0.79,0.84,1
757,3,0.07,0.13,0.28,0.44,0.59,1
758,3,0.06,0.12,0.29,0.42,0.61,1
759,4,0.03,0.08,0.15,0.3,0.47,2
760,3,0.06,0.16,0.33,0.46,0.62,1
761,2,0.11,0.3,0.5,0.68,0.83,1
762,5,0.02,0.04,0.06,0.09,0.25,1
763,3,0.08,0.16,0.28,0.49,0.68,2
764,3,0.07,0.15,0.28,0.38,0.49,1
765,1,0.23,0.37,0.57,0.79,0.88,1
766,5,0.01,0.02,0.06,0.14,0.26,2
767,2,0.11,0.25,0.36,0.48,0.6,1
768,5,0,0.02,0.03,0.1,0.25,1
769,3,0.09,0.16,0.25,0.35,0.45,1
770,3,0.1,0.21,0.36,0.56,0.76,1
771,3,0.05,0.17,0.34,0.55,0.79,1
772,1,0.25,0.4,0.63,0.76,0.86,1
773,2,0.08,0.26,0.39,0.56,0.69,1
774,5,0.01,0.02,0.04,0.11,0.32,1
775,1,0.25,0.36,0.58,0.71,0.8,1
776,4,0.03,0.04,0.1,0.25,0.47,1
777,4,0.04,0.08,0.22,0.32,0.43,1
778,2,0.18,0.34,0.49,0.64,0.79,1
779,5,0.01,0.03,0.06,0.16,0.35,2
780,4,0.02,0.06,0.1,0.29,0.39,1
781,1,0.29,0.46,0.57,0.73,0.88,1
782,1,0.31,0.47,0.65,0.82,0.88,2
783,5,0.02,0.05,0.1,0.19,0.31,1
784,1,0.28,0.38,0.49,0.68,0.84,1
785,5,0.03,0.05,0.1,0.11,0.32,1
786,3,0.08,0.13,0.29,0.48,0.59,1
787,2,0.22,0.36,0.53,0.66,0.85,1
788,5,0.01,0.02,0.06,0.16,0.27,2
789,4,0.01,0.02,0.08,0.23,0.38,1
790,5,0.01,0.02,0.06,0.12,0.24,1
791,4,0.03,0.06,0.11,0.26,0.46,1
792,4,0.02,0.05,0.15,0.24,0.39,1
793,5,0.01,0.04,0.07,0.2,0.37,1
794,5,0.03,0.07,0.12,0.22,0.3,1
795,2,0.15,0.24,0.44,0.61,0.74,1
796,2,0.1,0.27,0.47,0.64,0.78,1
797,1,0.34,0.44,0.62,0.79,0.86,3
798,4,0.02,0.06,0.14,0.34,0.5,1
799,1,0.23,0.45,0.68,0.78,0.85,1
800,3,0.06,0.2,0.36,0.48,0.63,1
801,2,0.19,0.32,0.49,0.6,0.69,1
802,4,0.07,0.13,0.16,0.36,0.44,1
803,5,0.01,0.02,0.06,0.21,0.37,1
804,4,0.01,0.05,0.1,0.28,0.39,1
805,5,0.01,0.04,0.09,0.17,0.28,1
806,4,0.02,0.05,0.09,0.23,0.44,1
807,4,0.02,0.04,0.1,0.26,0.38,1
808,3,0.09,0.19,0.29,0.46,0.61,1
809,5,0.02,0.05,0.09,0.17,0.36,1
810,2,0.11,0.26,0.49,0.68,0.82,1
811,3,0.04,0.13,0.26,0.35,0.48,1
812,2,0.15,0.37,0.49,0.69,0.76,1
813,4,0.04,0.09,0.2,0.35,0.51,2
814,5,0.02,0.03,0.08,0.2,0.37,1
815,2,0.24,0.29,0.45,0.63,0.79,1
816,1,0.31,0.46,0.61,0.65,0.74,2
817,2,0.16,0.29,0.45,0.67,0.7,1
818,5,0.01,0.04,0.06,0.15,0.25,1
819,4,0.01,0.02,0.07,0.24,0.37,1
820,5,0.02,0.04,0.07,0.2,0.24,2
821,3,0.05,0.11,0.27,0.4,0.42,1
822,4,0.03,0.05,0.11,0.31,0.43,1
823,1,0.29,0.54,0.69,0.78,0.86,1
824,4,0.03,0.06,0.17,0.32,0.51,1
825,4,0.05,0.08,0.12,0.24,0.4,1
826,3,0.06,0.15,0.36,0.62,0.74,1
827,2,0.19,0.26,0.44,0.62,0.68,1
828,5,0.02,0.04,0.08,0.2,0.36,2
829,1,0.33,0.54,0.7,0.76,0.82,1
830,1,0.26,0.39,0.49,0.67,0.76,1
831,5,0.02,0.03,0.06,0.13,0.24,1
832,3,0.08,0.16,0.3,0.5,0.71,1
833,2,0.23,0.3,0.38,0.54,0.7,1
834,1,0.31,0.49,0.62,0.79,0.85,1
835,5,0.01,0.03,0.05,0.17,0.36,1
836,3,0.07,0.19,0.36,0.57,0.66,1
837,1,0.28,0.45,0.51,0.57,0.67,1
838,1,0.34,0.51,0.76,0.85,0.91,1
839,2,0.22,0.35,0.52,0.73,0.85,1
840,4,0.01,0.03,0.1,0.27,0.55,1
841,5,0.02,0.03,0.06,0.12,0.27,1
842,3,0.05,0.17,0.29,0.44,0.54,1
843,5,0.01,0.05,0.09,0.22,0.33,1
844,5,0.01,0.03,0.05,0.11,0.24,1
845,5,0.01,0.03,0.04,0.14,0.35,1
846,4,0.01,0.03,0.11,0.26,0.39,1
847,3,0.07,0.14,0.25,0.45,0.6,1
848,4,0.06,0.1,0.16,0.3,0.52,1
849,5,0.02,0.05,0.08,0.21,0.25,1
850,4,0.02,0.07,0.11,0.28,0.42,1
851,3,0.04,0.11,0.25,0.36,0.46,1
852,4,0.02,0.03,0.1,0.26,0.35,1
853,3,0.06,0.15,0.31,0.4,0.56,1
854,1,0.37,0.59,0.72,0.84,0.89,1
855,5,0.01,0.03,0.09,0.18,0.37,2
856,1,0.28,0.44,0.68,0.81,0.86,1
857,1,0.37,0.53,0.71,0.84,0.9,1
858,5,0,0.01,0.04,0.14,0.27,1
859,2,0.23,0.34,0.47,0.61,0.68,1
860,1,0.24,0.45,0.64,0.72,0.89,1
861,4,0.02,0.05,0.1,0.25,0.39,1
862,1,0.24,0.43,0.61,0.75,0.88,1
863,5,0,0.02,0.07,0.16,0.35,1
864,5,0.01,0.02,0.05,0.19,0.3,1
865,2,0.09,0.24,0.43,0.57,0.64,1
866,3,0.05,0.14,0.36,0.54,0.64,1
867,4,0.02,0.04,0.12,0.25,0.44,1
868,2,0.1,0.26,0.37,0.71,0.82,1
869,3,0.04,0.15,0.25,0.36,0.49,1
870,3,0.12,0.19,0.37,0.58,0.69,1
871,3,0.05,0.12,0.27,0.37,0.45,1
872,4,0.03,0.05,0.14,0.31,0.42,1
873,4,0.02,0.06,0.15,0.28,0.42,2
874,3,0.07,0.15,0.31,0.48,0.67,1
875,5,0,0.01,0.04,0.1,0.31,1
876,5,0.01,0.03,0.07,0.09,0.23,1
877,4,0.02,0.05,0.13,0.24,0.46,1
878,1,0.33,0.5,0.63,0.79,0.86,1
879,1,0.34,0.48,0.59,0.71,0.84,1
880,3,0.16,0.2,0.32,0.62,0.75,2
881,2,0.11,0.3,0.45,0.53,0.71,1
882,3,0.05,0.15,0.34,0.45,0.64,1
883,2,0.13,0.28,0.38,0.46,0.6,1
884,1,0.35,0.47,0.7,0.81,0.89,1
885,5,0.02,0.05,0.07,0.13,0.29,1
886,2,0.09,0.26,0.49,0.66,0.82,1
887,5,0.02,0.05,0.08,0.16,0.28,1
888,2,0.23,0.34,0.57,0.75,0.83,1
889,5,0.01,0.03,0.08,0.17,0.34,1
890,1,0.35,0.5,0.68,0.78,0.88,1
891,3,0.06,0.1,0.24,0.37,0.45,1
892,4,0.02,0.08,0.17,0.34,0.55,1
893,4,0.03,0.06,0.14,0.27,0.4,1
894,4,0.03,0.08,0.18,0.29,0.4,1
895,3,0.06,0.16,0.25,0.36,0.6,1
896,2,0.16,0.35,0.54,0.66,0.79,1
897,5,0.01,0.02,0.04,0.11,0.33,1
898,3,0.06,0.16,0.37,0.42,0.58,3
899,4,0.01,0.04,0.11,0.26,0.36,1
900,5,0.01,0.04,0.07,0.16,0.33,1
901,5,0,0.01,0.03,0.1,0.25,1
902,2,0.11,0.24,0.37,0.56,0.66,1
903,1,0.27,0.38,0.51,0.7,0.82,1
904,5,0.03,0.06,0.07,0.15,0.24,1
905,4,0.03,0.06,0.17,0.37,0.44,1
906,1,0.23,0.38,0.55,0.67,0.79,2
907,2,0.15,0.35,0.54,0.68,0.79,1
908,4,0.04,0.13,0.2,0.33,0.57,1
909,4,0.03,0.04,0.13,0.24,0.38,1
910,1,0.26,0.45,0.66,0.81,0.9,1
911,3,0.04,0.11,0.24,0.42,0.58,1
912,5,0.01,0.02,0.03,0.06,0.23,1
913,2,0.17,0.26,0.41,0.54,0.71,1
914,5,0.03,0.07,0.11,0.2,0.35,1
915,1,0.27,0.43,0.57,0.68,0.81,1
916,5,0.02,0.05,0.08,0.17,0.36,1
917,1,0.37,0.52,0.56,0.7,0.81,1
918,5,0.01,0.04,0.08,0.17,0.28,1
919,5,0.01,0.02,0.06,0.15,0.28,1
920,5,0.02,0.03,0.06,0.14,0.32,1
921,4,0.06,0.12,0.23,0.35,0.64,2
922,1,0.27,0.39,0.56,0.71,0.78,1
923,4,0.05,0.07,0.13,0.37,0.55,1
924,5,0.02,0.03,0.07,0.18,0.36,1
925,2,0.17,0.37,0.6,0.79,0.9,1
926,3,0.09,0.12,0.25,0.46,0.63,1
927,1,0.28,0.4,0.48,0.61,0.79,1
928,4,0.02,0.06,0.16,0.33,0.54,1
929,5,0.01,0.05,0.09,0.2,0.35,1
930,5,0.02,0.03,0.05,0.14,0.31,1
931,1,0.36,0.47,0.63,0.79,0.84,1
932,4,0.05,0.08,0.2,0.36,0.59,1
933,2,0.15,0.35,0.54,0.61,0.73,1
934,2,0.17,0.29,0.4,0.58,0.74,2
935,4,0.02,0.05,0.16,0.29,0.37,1
936,3,0.05,0.1,0.24,0.4,0.58,1
937,3,0.04,0.14,0.28,0.42,0.6,1
938,3,0.08,0.17,0.35,0.55,0.71,1
939,4,0.02,0.03,0.11,0.26,0.4,1
940,5,0.01,0.02,0.05,0.12,0.27,1
941,1,0.27,0.43,0.58,0.71,0.88,1
942,3,0.07,0.16,0.33,0.5,0.68,1
943,3,0.09,0.19,0.25,0.4,0.58,1
944,4,0.04,0.07,0.12,0.29,0.44,1
945,2,0.15,0.35,0.41,0.57,0.77,1
946,4,0.01,0.05,0.15,0.33,0.54,1
947,2,0.15,0.36,0.58,0.78,0.9,2
948,2,0.18,0.29,0.46,0.65,0.82,3
949,2,0.19,0.35,0.52,0.63,0.81,1
950,3,0.07,0.15,0.32,0.49,0.72,1
951,1,0.31,0.44,0.49,0.64,0.77,1
952,4,0.06,0.09,0.16,0.29,0.5,1
953,3,0.08,0.12,0.26,0.38,0.52,1
954,4,0.02,0.04,0.12,0.31,0.5,1
955,4,0.03,0.07,0.14,0.32,0.52,1
956,3,0.11,0.24,0.32,0.45,0.58,1
957,3,0.07,0.17,0.29,0.33,0.57,1
958,5,0.01,0.03,0.06,0.16,0.29,2
959,3,0.05,0.11,0.27,0.41,0.59,2
960,4,0.02,0.04,0.1,0.25,0.38,1
961,3,0.07,0.16,0.33,0.45,0.59,3
962,5,0.01,0.02,0.04,0.09,0.31,1
963,1,0.31,0.54,0.69,0.73,0.83,2
964,2,0.18,0.35,0.4,0.62,0.79,1
965,1,0.32,0.44,0.54,0.73,0.84,1
966,2,0.23,0.34,0.41,0.57,0.75,2
967,5,0.01,0.03,0.08,0.16,0.37,1
968,1,0.33,0.5,0.67,0.81,0.91,1
969,4,0.03,0.08,0.13,0.33,0.4,1
970,5,0.02,0.04,0.07,0.13,0.3,3
971,5,0.01,0.02,0.06,0.12,0.24,1
972,2,0.12,0.27,0.36,0.5,0.71,1
973,1,0.26,0.4,0.59,0.75,0.88,1
974,5,0.01,0.02,0.08,0.25,0.33,1
975,5,0.02,0.05,0.1,0.15,0.27,1
976,1,0.29,0.34,0.6,0.73,0.81,1
977,2,0.17,0.28,0.47,0.49,0.66,2
978,3,0.12,0.16,0.34,0.61,0.78,1
979,1,0.25,0.44,0.53,0.79,0.91,1
980,2,0.2,0.36,0.46,0.64,0.75,1
981,1,0.33,0.48,0.66,0.82,0.92,1
982,1,0.36,0.47,0.61,0.75,0.88,1
983,4,0.09,0.12,0.19,0.27,0.44,1
984,2,0.11,0.24,0.39,0.43,0.55,1
985,4,0.03,0.07,0.13,0.3,0.48,2
986,2,0.12,0.23,0.39,0.61,0.78,1
987,5,0,0.01,0.04,0.08,0.28,1
988,5,0.02,0.03,0.06,0.16,0.26,1
989,3,0.06,0.12,0.28,0.37,0.65,1
990,4,0.03,0.09,0.18,0.28,0.35,1
991,5,0,0.01,0.04,0.11,0.23,1
992,4,0.04,0.11,0.22,0.34,0.48,1
993,1,0.36,0.48,0.67,0.81,0.88,1
994,4,0.07,0.13,0.19,0.34,0.51,2
995,4,0.06,0.09,0.18,0.36,0.48,1
996,5,0.01,0.04,0.07,0.13,0.27,1
997,2,0.14,0.3,0.48,0.65,0.75,1
998,5,0.01,0.02,0.04,0.09,0.32,1
999,1,0.34,0.58,0.77,0.91,0.95,1
1000,5,0.02,0.04,0.07,0.13,0.32,1
1001,1,0.32,0.54,0.66,0.82,0.87,1
1002,1,0.34,0.48,0.55,0.73,0.84,1
1003,3,0.06,0.17,0.31,0.41,0.55,1
1004,1,0.33,0.57,0.75,0.87,0.93,1
1005,4,0.03,0.06,0.1,0.28,0.39,1
1006,2,0.17,0.29,0.44,0.62,0.69,1
1007,1,0.31,0.5,0.69,0.88,0.92,1
1008,5,0.02,0.05,0.08,0.2,0.33,1
1009,2,0.21,0.33,0.47,0.59,0.71,1
1010,5,0.01,0.03,0.08,0.18,0.25,2
1011,4,0.05,0.08,0.13,0.37,0.5,1
1012,1,0.24,0.36,0.51,0.68,0.79,1
1013,2,0.15,0.29,0.44,0.56,0.76,1
1014,4,0.02,0.05,0.11,0.29,0.47,2
1015,5,0.01,0.03,0.08,0.13,0.28,1
1016,3,0.04,0.12,0.3,0.41,0.6,1
1017,4,0.04,0.12,0.19,0.33,0.49,1
1018,1,0.27,0.34,0.44,0.7,0.83,1
1019,1,0.3,0.41,0.47,0.58,0.72,1
1020,4,0.01,0.04,0.11,0.26,0.41,1
1021,5,0,0.01,0.04,0.08,0.33,1
1022,4,0.03,0.05,0.12,0.25,0.4,2
1023,4,0.02,0.03,0.13,0.31,0.45,1
1024,4,0.02,0.05,0.15,0.37,0.58,1
1025,3,0.09,0.13,0.27,0.38,0.47,1
1026,5,0,0.01,0.06,0.13,0.29,1
1027,4,0.03,0.06,0.14,0.32,0.52,1
1028,1,0.29,0.49,0.59,0.64,0.79,1
1029,4,0.03,0.05,0.11,0.25,0.39,1
1030,1,0.31,0.41,0.59,0.71,0.82,1
1031,2,0.21,0.33,0.48,0.7,0.84,1
1032,4,0.03,0.08,0.17,0.34,0.5,1
1033,3,0.03,0.09,0.27,0.52,0.66,1
1034,5,0.01,0.02,0.05,0.12,0.33,1
1035,3,0.04,0.09,0.3,0.46,0.62,1
1036,3,0.1,0.17,0.37,0.59,0.72,1
1037,1,0.36,0.55,0.75,0.87,0.94,1
1038,2,0.11,0.35,0.58,0.76,0.85,1
1039,2,0.17,0.33,0.39,0.52,0.61,1
1040,1,0.31,0.39,0.69,0.8,0.83,1
1041,5,0.01,0.02,0.05,0.11,0.32,1
1042,2,0.12,0.28,0.42,0.6,0.77,1
1043,2,0.15,0.28,0.47,0.67,0.78,1
1044,1,0.23,0.39,0.6,0.75,0.86,1
1045,2,0.15,0.26,0.4,0.68,0.82,1
1046,4,0.01,0.04,0.14,0.23,0.41,2
1047,4,0.03,0.07,0.15,0.36,0.49,1
1048,1,0.26,0.4,0.58,0.77,0.85,1
1049,5,0.01,0.02,0.07,0.17,0.23,1
1050,1,0.36,0.66,0.8,0.85,0.88,1
1051,3,0.08,0.18,0.32,0.61,0.8,3
1052,1,0.35,0.47,0.59,0.68,0.75,2
1053,5,0.03,0.06,0.13,0.21,0.37,1
1054,5,0.01,0.02,0.08,0.11,0.27,1
1055,2,0.16,0.34,0.44,0.55,0.71,1
1056,2,0.16,0.35,0.44,0.63,0.75,1
1057,4,0.03,0.09,0.2,0.33,0.43,1
1058,5,0.02,0.04,0.09,0.2,0.31,1
1059,5,0.02,0.03,0.05,0.17,0.35,1
1060,2,0.18,0.36,0.45,0.65,0.79,1
1061,5,0.01,0.04,0.06,0.15,0.27,1
1062,4,0.04,0.09,0.14,0.3,0.35,1
1063,4,0.03,0.04,0.11,0.32,0.41,1
1064,1,0.24,0.39,0.61,0.8,0.89,1
1065,5,0.02,0.04,0.14,0.19,0.36,1
1066,4,0.05,0.1,0.13,0.29,0.41,1
1067,3,0.1,0.22,0.36,0.48,0.58,2
1068,5,0.02,0.05,0.09,0.14,0.25,2
1069,4,0.04,0.1,0.2,0.34,0.57,1
1070,5,0.01,0.02,0.05,0.19,0.33,2
1071,1,0.36,0.46,0.7,0.82,0.89,1
