"Scenario","MTD","Dose1","Dose2","Dose3","Dose4","Dose5","Attempt"
536,3,0.09,0.17,0.3,0.41,0.46,1
537,1,0.29,0.38,0.53,0.69,0.77,1
538,3,0.12,0.21,0.27,0.4,0.53,1
539,5,0.05,0.08,0.14,0.18,0.3,1
540,1,0.31,0.44,0.55,0.67,0.75,1
541,2,0.19,0.28,0.34,0.45,0.56,1
542,5,0.05,0.08,0.14,0.2,0.29,1
543,1,0.34,0.4,0.45,0.56,0.66,2
544,5,0.03,0.08,0.16,0.23,0.32,1
545,2,0.24,0.34,0.41,0.52,0.65,1
546,5,0.04,0.07,0.12,0.2,0.28,1
547,3,0.11,0.21,0.27,0.35,0.41,1
548,1,0.29,0.46,0.6,0.76,0.79,1
549,2,0.21,0.34,0.48,0.56,0.69,1
550,5,0.04,0.07,0.13,0.19,0.31,1
551,4,0.08,0.11,0.16,0.26,0.42,1
552,1,0.33,0.41,0.56,0.67,0.77,1
553,1,0.29,0.39,0.5,0.61,0.71,1
554,3,0.11,0.17,0.27,0.36,0.51,1
555,1,0.33,0.42,0.49,0.56,0.7,1
556,5,0.04,0.07,0.1,0.21,0.27,1
557,4,0.06,0.15,0.22,0.32,0.48,1
558,4,0.1,0.16,0.26,0.31,0.44,2
559,3,0.11,0.2,0.35,0.42,0.53,1
560,1,0.3,0.38,0.5,0.59,0.66,1
561,1,0.34,0.42,0.5,0.64,0.72,1
562,5,0.05,0.08,0.13,0.22,0.3,1
563,4,0.09,0.12,0.19,0.29,0.41,1
564,1,0.33,0.49,0.6,0.66,0.8,1
565,5,0.03,0.05,0.08,0.15,0.26,1
566,2,0.23,0.33,0.38,0.55,0.7,1
567,5,0.11,0.12,0.18,0.24,0.34,1
568,2,0.17,0.3,0.4,0.49,0.63,1
569,1,0.28,0.37,0.44,0.52,0.58,1
570,3,0.1,0.17,0.28,0.41,0.49,1
571,1,0.32,0.42,0.57,0.67,0.79,1
572,3,0.11,0.18,0.29,0.32,0.43,1
573,3,0.13,0.19,0.28,0.33,0.47,1
574,3,0.13,0.18,0.26,0.34,0.43,1
575,3,0.1,0.19,0.3,0.37,0.49,2
576,1,0.29,0.34,0.4,0.47,0.64,1
577,1,0.26,0.38,0.49,0.61,0.74,1
578,5,0.04,0.07,0.13,0.16,0.28,2
579,1,0.28,0.36,0.5,0.64,0.73,1
580,4,0.05,0.09,0.15,0.26,0.37,1
581,5,0.07,0.11,0.17,0.22,0.34,1
582,2,0.18,0.29,0.37,0.48,0.5,1
583,5,0.04,0.08,0.14,0.19,0.28,1
584,4,0.1,0.13,0.22,0.27,0.35,1
585,4,0.07,0.12,0.17,0.3,0.41,1
586,4,0.09,0.13,0.18,0.29,0.38,1
587,2,0.2,0.32,0.42,0.52,0.68,1
588,4,0.09,0.12,0.21,0.32,0.4,1
589,5,0.07,0.11,0.16,0.24,0.35,1
590,3,0.1,0.2,0.33,0.48,0.63,1
591,5,0.06,0.09,0.17,0.25,0.31,1
592,2,0.18,0.29,0.38,0.54,0.71,1
593,2,0.17,0.31,0.41,0.57,0.72,1
594,4,0.06,0.1,0.21,0.31,0.39,2
595,5,0.04,0.07,0.11,0.19,0.29,1
596,3,0.13,0.22,0.33,0.43,0.5,1
597,1,0.34,0.47,0.61,0.72,0.8,1
598,2,0.23,0.34,0.45,0.55,0.66,1
599,2,0.2,0.32,0.43,0.55,0.66,1
600,5,0.03,0.05,0.08,0.13,0.26,1
601,3,0.09,0.21,0.3,0.42,0.54,2
602,5,0.06,0.1,0.13,0.25,0.32,1
603,5,0.05,0.08,0.12,0.22,0.32,1
604,3,0.16,0.24,0.3,0.35,0.45,1
605,4,0.14,0.16,0.22,0.35,0.45,1
606,4,0.04,0.08,0.18,0.3,0.38,1
607,1,0.32,0.43,0.45,0.53,0.59,2
608,2,0.26,0.27,0.37,0.5,0.59,1
609,5,0.06,0.08,0.14,0.19,0.3,1
610,4,0.11,0.18,0.2,0.3,0.34,1
611,4,0.08,0.11,0.15,0.27,0.33,2
612,2,0.25,0.34,0.42,0.5,0.58,1
613,5,0.03,0.06,0.12,0.19,0.33,1
614,5,0.04,0.08,0.12,0.16,0.25,1
615,4,0.13,0.18,0.23,0.32,0.41,2
616,3,0.08,0.16,0.29,0.38,0.45,1
617,1,0.31,0.37,0.53,0.7,0.76,2
618,2,0.24,0.33,0.41,0.45,0.55,1
619,3,0.15,0.24,0.35,0.49,0.62,1
620,2,0.17,0.26,0.36,0.5,0.58,1
621,4,0.09,0.14,0.17,0.3,0.4,4
622,4,0.06,0.09,0.17,0.34,0.48,2
623,5,0.03,0.05,0.1,0.15,0.27,1
624,4,0.07,0.12,0.16,0.27,0.37,1
625,2,0.15,0.27,0.33,0.4,0.5,1
626,2,0.27,0.31,0.43,0.6,0.69,1
627,1,0.33,0.41,0.47,0.52,0.61,1
628,3,0.13,0.22,0.31,0.45,0.57,1
629,2,0.21,0.29,0.34,0.48,0.6,1
630,5,0.04,0.06,0.12,0.16,0.27,1
631,1,0.34,0.47,0.59,0.76,0.82,1
632,5,0.06,0.08,0.15,0.23,0.34,1
633,4,0.09,0.13,0.17,0.3,0.42,1
634,1,0.31,0.45,0.62,0.74,0.85,1
635,5,0.03,0.05,0.08,0.16,0.26,1
636,2,0.15,0.26,0.36,0.47,0.6,1
637,4,0.07,0.13,0.18,0.3,0.33,1
638,3,0.12,0.18,0.26,0.38,0.42,1
639,1,0.32,0.49,0.62,0.66,0.84,1
640,4,0.1,0.15,0.22,0.31,0.39,1
641,1,0.29,0.38,0.47,0.6,0.7,1
642,3,0.14,0.21,0.31,0.46,0.56,3
643,1,0.29,0.37,0.41,0.54,0.68,1
644,1,0.3,0.44,0.58,0.72,0.79,1
645,3,0.1,0.16,0.28,0.36,0.53,2
646,3,0.14,0.21,0.33,0.43,0.62,3
647,2,0.24,0.31,0.42,0.55,0.68,2
648,4,0.08,0.14,0.17,0.28,0.36,1
649,3,0.08,0.17,0.3,0.43,0.57,1
650,5,0.05,0.09,0.14,0.21,0.35,1
651,1,0.32,0.42,0.53,0.64,0.73,1
652,5,0.01,0.03,0.07,0.15,0.25,1
653,3,0.1,0.18,0.3,0.47,0.6,1
654,4,0.12,0.15,0.21,0.27,0.35,3
655,3,0.14,0.26,0.32,0.48,0.57,1
656,2,0.22,0.33,0.37,0.54,0.71,1
657,3,0.12,0.16,0.26,0.35,0.48,2
658,5,0.03,0.05,0.09,0.17,0.27,1
659,4,0.1,0.18,0.22,0.34,0.47,1
660,3,0.14,0.21,0.34,0.4,0.46,1
661,1,0.34,0.42,0.56,0.63,0.71,1
662,5,0.06,0.09,0.11,0.16,0.26,2
663,2,0.2,0.31,0.44,0.55,0.63,2
664,2,0.18,0.28,0.34,0.45,0.53,1
665,4,0.08,0.12,0.19,0.28,0.36,1
666,5,0.05,0.11,0.2,0.25,0.33,1
667,3,0.16,0.25,0.32,0.41,0.56,1
668,2,0.21,0.32,0.41,0.51,0.65,1
669,5,0.05,0.09,0.15,0.26,0.32,1
670,1,0.29,0.44,0.59,0.61,0.73,1
671,5,0.05,0.07,0.11,0.2,0.3,1
672,5,0.05,0.06,0.15,0.21,0.29,1
673,5,0.04,0.06,0.1,0.18,0.26,1
674,5,0.03,0.05,0.1,0.19,0.32,2
675,1,0.32,0.4,0.49,0.58,0.69,1
676,3,0.13,0.23,0.31,0.4,0.53,1
677,5,0.03,0.04,0.07,0.14,0.26,1
678,3,0.13,0.21,0.33,0.41,0.51,1
679,4,0.05,0.09,0.19,0.28,0.35,2
680,2,0.19,0.32,0.39,0.49,0.62,1
681,2,0.24,0.32,0.43,0.51,0.6,2
682,2,0.21,0.32,0.34,0.46,0.59,1
683,1,0.3,0.43,0.53,0.64,0.71,1
684,1,0.35,0.45,0.54,0.66,0.73,1
685,5,0.04,0.06,0.09,0.17,0.26,2
686,5,0.06,0.1,0.13,0.21,0.31,1
687,2,0.18,0.26,0.34,0.51,0.65,1
688,3,0.18,0.22,0.33,0.39,0.52,1
689,5,0.07,0.13,0.18,0.2,0.29,1
690,2,0.26,0.32,0.48,0.61,0.68,1
691,4,0.07,0.11,0.16,0.31,0.46,1
692,1,0.29,0.42,0.57,0.7,0.79,1
693,5,0.06,0.08,0.13,0.2,0.35,1
694,4,0.08,0.1,0.21,0.29,0.42,1
695,5,0.06,0.09,0.14,0.24,0.33,1
696,2,0.16,0.27,0.38,0.49,0.61,2
697,2,0.16,0.28,0.37,0.46,0.6,1
698,4,0.08,0.13,0.23,0.35,0.46,1
699,1,0.32,0.37,0.44,0.58,0.68,1
700,4,0.08,0.11,0.18,0.27,0.41,1
701,1,0.35,0.5,0.63,0.76,0.83,1
702,3,0.14,0.22,0.31,0.38,0.49,2
703,3,0.18,0.24,0.3,0.41,0.49,1
704,4,0.08,0.12,0.16,0.26,0.35,1
705,2,0.18,0.29,0.38,0.51,0.64,1
706,5,0.05,0.11,0.16,0.24,0.32,1
707,4,0.05,0.08,0.14,0.25,0.42,1
708,1,0.3,0.39,0.5,0.61,0.64,1
709,5,0.03,0.06,0.13,0.21,0.34,1
710,1,0.29,0.34,0.47,0.57,0.72,1
711,3,0.17,0.23,0.33,0.48,0.57,1
712,2,0.19,0.33,0.48,0.59,0.7,1
713,3,0.1,0.19,0.27,0.38,0.55,2
714,5,0.08,0.15,0.21,0.26,0.32,1
715,2,0.17,0.3,0.39,0.5,0.61,1
716,4,0.08,0.13,0.21,0.31,0.47,1
717,5,0.05,0.08,0.15,0.2,0.26,1
718,2,0.21,0.32,0.39,0.49,0.57,1
719,4,0.09,0.12,0.24,0.31,0.44,1
720,4,0.1,0.17,0.25,0.32,0.43,2
721,5,0.1,0.11,0.15,0.2,0.35,1
722,2,0.21,0.28,0.44,0.53,0.59,2
723,5,0.04,0.07,0.13,0.23,0.3,1
724,2,0.14,0.29,0.33,0.45,0.54,1
725,2,0.2,0.31,0.4,0.45,0.57,1
726,2,0.19,0.3,0.42,0.49,0.59,1
727,3,0.11,0.2,0.33,0.42,0.6,2
728,3,0.12,0.21,0.3,0.38,0.42,1
729,4,0.07,0.13,0.24,0.27,0.34,1
730,5,0.07,0.1,0.15,0.2,0.33,2
731,1,0.28,0.4,0.55,0.62,0.67,1
732,4,0.09,0.15,0.2,0.31,0.4,1
733,4,0.04,0.08,0.21,0.28,0.34,2
734,1,0.31,0.46,0.53,0.63,0.71,1
735,2,0.17,0.29,0.37,0.45,0.56,2
736,1,0.34,0.47,0.6,0.7,0.78,1
737,1,0.28,0.46,0.63,0.67,0.76,1
738,5,0.06,0.11,0.18,0.24,0.31,1
739,3,0.17,0.24,0.33,0.46,0.59,1
740,2,0.19,0.26,0.37,0.47,0.52,2
741,5,0.05,0.09,0.15,0.21,0.27,1
742,1,0.32,0.48,0.61,0.68,0.74,1
743,3,0.1,0.18,0.28,0.35,0.39,1
744,2,0.19,0.28,0.37,0.45,0.58,2
745,1,0.3,0.43,0.48,0.57,0.68,1
746,5,0.05,0.07,0.12,0.16,0.32,1
747,2,0.19,0.29,0.37,0.41,0.55,1
748,1,0.32,0.44,0.52,0.64,0.74,1
749,3,0.13,0.23,0.31,0.41,0.52,2
750,1,0.26,0.39,0.46,0.59,0.7,1
751,2,0.18,0.26,0.38,0.49,0.65,1
752,2,0.22,0.33,0.38,0.44,0.52,1
753,2,0.18,0.3,0.35,0.45,0.56,1
754,3,0.13,0.2,0.32,0.47,0.53,2
755,3,0.12,0.19,0.27,0.34,0.42,1
756,2,0.25,0.34,0.42,0.52,0.66,1
757,2,0.16,0.26,0.4,0.53,0.62,1
758,5,0.04,0.08,0.13,0.21,0.31,1
759,2,0.17,0.26,0.34,0.48,0.54,3
760,3,0.13,0.24,0.33,0.45,0.52,2
761,1,0.32,0.48,0.58,0.68,0.75,1
762,3,0.07,0.16,0.28,0.38,0.5,1
763,5,0.06,0.1,0.13,0.18,0.28,1
764,2,0.2,0.31,0.44,0.58,0.59,1
765,2,0.22,0.32,0.43,0.53,0.64,1
766,1,0.3,0.39,0.5,0.53,0.71,1
767,2,0.21,0.35,0.42,0.55,0.65,2
768,4,0.06,0.09,0.18,0.32,0.44,1
769,5,0.05,0.09,0.15,0.23,0.32,1
770,4,0.14,0.17,0.24,0.34,0.4,1
771,5,0.07,0.1,0.15,0.23,0.3,1
772,3,0.22,0.24,0.29,0.38,0.5,2
773,5,0.06,0.11,0.17,0.23,0.27,1
774,4,0.06,0.11,0.22,0.33,0.44,1
775,1,0.29,0.39,0.55,0.67,0.72,1
776,1,0.34,0.45,0.56,0.75,0.81,2
777,4,0.08,0.14,0.24,0.31,0.45,1
778,2,0.14,0.26,0.39,0.57,0.66,1
779,2,0.22,0.34,0.48,0.57,0.68,1
780,1,0.29,0.35,0.46,0.63,0.78,2
781,5,0.07,0.12,0.16,0.24,0.32,1
782,4,0.11,0.15,0.25,0.3,0.36,1
783,5,0.04,0.07,0.13,0.18,0.28,1
784,2,0.24,0.35,0.5,0.6,0.68,1
785,5,0.04,0.06,0.12,0.17,0.32,1
786,4,0.09,0.17,0.27,0.32,0.34,1
787,3,0.11,0.19,0.26,0.35,0.48,1
788,2,0.17,0.27,0.36,0.49,0.58,1
789,1,0.29,0.42,0.58,0.63,0.7,2
790,3,0.15,0.21,0.33,0.35,0.47,1
791,3,0.16,0.26,0.32,0.4,0.54,1
792,4,0.06,0.09,0.15,0.25,0.35,1
793,4,0.09,0.14,0.19,0.29,0.41,1
794,5,0.03,0.05,0.09,0.17,0.26,1
795,1,0.29,0.36,0.55,0.67,0.71,1
796,2,0.23,0.33,0.45,0.59,0.73,1
797,5,0.05,0.07,0.15,0.23,0.31,1
798,3,0.09,0.15,0.26,0.36,0.37,1
799,3,0.16,0.24,0.35,0.45,0.53,1
800,1,0.33,0.43,0.57,0.64,0.76,1
801,2,0.2,0.26,0.46,0.57,0.65,1
802,3,0.15,0.23,0.32,0.45,0.58,1
803,3,0.14,0.19,0.32,0.4,0.48,1
804,4,0.04,0.08,0.14,0.26,0.35,1
805,2,0.23,0.32,0.47,0.59,0.7,1
806,5,0.03,0.06,0.1,0.19,0.33,1
807,3,0.11,0.16,0.29,0.39,0.52,1
808,3,0.15,0.2,0.31,0.41,0.49,2
809,1,0.34,0.44,0.51,0.62,0.73,1
810,5,0.08,0.12,0.17,0.24,0.32,2
811,5,0.05,0.08,0.16,0.21,0.26,1
812,2,0.16,0.28,0.39,0.52,0.68,1
813,1,0.34,0.5,0.55,0.67,0.78,1
814,1,0.31,0.39,0.54,0.69,0.78,1
815,3,0.11,0.21,0.33,0.46,0.58,1
816,5,0.07,0.09,0.12,0.18,0.3,1
817,1,0.28,0.33,0.41,0.49,0.6,1
818,1,0.33,0.47,0.61,0.72,0.81,1
819,4,0.07,0.13,0.21,0.28,0.36,1
820,4,0.07,0.15,0.21,0.29,0.39,1
821,3,0.11,0.18,0.29,0.36,0.43,1
822,2,0.19,0.26,0.36,0.45,0.54,1
823,5,0.01,0.03,0.07,0.16,0.25,2
824,1,0.31,0.41,0.55,0.67,0.76,1
825,2,0.23,0.34,0.42,0.57,0.71,1
826,4,0.07,0.11,0.17,0.28,0.38,1
827,2,0.2,0.29,0.38,0.49,0.59,1
828,3,0.1,0.18,0.26,0.35,0.49,1
829,2,0.18,0.28,0.39,0.45,0.53,1
830,1,0.3,0.32,0.34,0.39,0.48,1
831,4,0.08,0.14,0.19,0.31,0.39,1
832,4,0.1,0.15,0.22,0.29,0.44,2
833,1,0.29,0.37,0.41,0.48,0.59,1
834,1,0.33,0.46,0.52,0.61,0.66,1
835,2,0.19,0.27,0.39,0.49,0.58,1
836,4,0.07,0.09,0.14,0.26,0.36,1
837,3,0.15,0.25,0.33,0.43,0.53,1
838,5,0.06,0.12,0.17,0.22,0.3,1
839,1,0.32,0.37,0.44,0.56,0.69,1
840,3,0.09,0.15,0.28,0.38,0.47,1
841,2,0.16,0.25,0.38,0.5,0.62,1
842,2,0.22,0.28,0.42,0.46,0.53,1
843,5,0.03,0.07,0.13,0.19,0.32,1
844,1,0.3,0.35,0.42,0.54,0.64,1
845,2,0.17,0.3,0.41,0.42,0.53,1
846,3,0.14,0.22,0.3,0.35,0.42,1
847,1,0.3,0.46,0.58,0.67,0.69,1
848,1,0.29,0.43,0.52,0.61,0.73,1
849,2,0.19,0.32,0.46,0.58,0.69,1
850,5,0.03,0.06,0.08,0.14,0.32,1
851,1,0.29,0.39,0.53,0.69,0.76,1
852,1,0.3,0.38,0.52,0.61,0.68,1
853,5,0.06,0.09,0.14,0.22,0.27,1
854,2,0.22,0.31,0.43,0.52,0.61,1
855,2,0.21,0.35,0.38,0.45,0.56,1
856,1,0.32,0.41,0.56,0.67,0.71,2
857,1,0.28,0.42,0.54,0.65,0.72,1
858,4,0.09,0.16,0.2,0.29,0.33,1
859,1,0.26,0.36,0.53,0.7,0.76,1
860,3,0.13,0.25,0.32,0.45,0.52,1
861,5,0.05,0.1,0.15,0.25,0.31,1
862,2,0.15,0.25,0.36,0.44,0.57,1
863,2,0.19,0.28,0.39,0.48,0.53,1
864,2,0.14,0.26,0.38,0.49,0.58,2
865,1,0.25,0.36,0.45,0.58,0.68,1
866,5,0.06,0.11,0.17,0.2,0.28,1
867,2,0.19,0.27,0.33,0.41,0.58,1
868,2,0.18,0.33,0.42,0.49,0.63,1
869,1,0.28,0.37,0.43,0.49,0.68,1
870,1,0.26,0.44,0.52,0.66,0.69,1
871,3,0.11,0.24,0.33,0.39,0.46,1
872,3,0.11,0.22,0.32,0.47,0.61,1
873,1,0.25,0.35,0.49,0.64,0.74,1
874,1,0.35,0.43,0.55,0.61,0.69,1
875,2,0.19,0.3,0.4,0.43,0.49,1
876,4,0.09,0.15,0.19,0.31,0.42,1
877,2,0.24,0.31,0.37,0.55,0.66,1
878,4,0.07,0.15,0.21,0.34,0.46,1
879,2,0.22,0.33,0.47,0.52,0.66,1
880,2,0.18,0.32,0.36,0.52,0.67,2
881,4,0.05,0.11,0.19,0.3,0.43,1
882,2,0.17,0.31,0.46,0.63,0.75,1
883,5,0.05,0.08,0.13,0.18,0.26,1
884,1,0.34,0.46,0.61,0.65,0.74,2
885,2,0.26,0.33,0.39,0.46,0.57,1
886,3,0.09,0.16,0.26,0.36,0.48,1
887,4,0.09,0.12,0.2,0.28,0.4,2
888,4,0.06,0.09,0.19,0.31,0.35,1
889,3,0.1,0.26,0.3,0.38,0.49,2
890,4,0.07,0.14,0.21,0.32,0.39,1
891,1,0.27,0.39,0.49,0.63,0.72,2
892,4,0.07,0.14,0.24,0.33,0.38,1
893,3,0.14,0.23,0.27,0.38,0.41,1
894,3,0.12,0.17,0.32,0.41,0.54,1
895,5,0.05,0.1,0.18,0.25,0.32,1
896,1,0.29,0.31,0.45,0.6,0.76,1
897,2,0.18,0.27,0.34,0.43,0.5,1
898,1,0.33,0.43,0.53,0.6,0.74,1
899,5,0.05,0.08,0.11,0.18,0.3,1
900,3,0.1,0.18,0.31,0.42,0.58,2
901,4,0.04,0.08,0.15,0.28,0.34,1
902,5,0.06,0.09,0.15,0.23,0.32,1
903,3,0.13,0.23,0.3,0.44,0.52,1
904,2,0.18,0.32,0.41,0.54,0.63,1
905,5,0.04,0.06,0.11,0.18,0.31,1
906,5,0.02,0.04,0.07,0.15,0.34,1
907,4,0.05,0.1,0.18,0.29,0.34,1
908,3,0.1,0.16,0.27,0.39,0.48,1
909,4,0.09,0.14,0.2,0.3,0.39,1
910,4,0.1,0.17,0.21,0.34,0.46,1
911,2,0.17,0.31,0.42,0.56,0.59,1
912,1,0.3,0.37,0.52,0.59,0.69,1
913,3,0.16,0.21,0.27,0.36,0.48,1
914,5,0.07,0.12,0.16,0.25,0.34,1
915,4,0.06,0.1,0.18,0.31,0.42,1
916,3,0.12,0.21,0.27,0.44,0.59,3
917,4,0.05,0.09,0.19,0.35,0.47,1
918,4,0.11,0.15,0.19,0.3,0.44,1
919,4,0.08,0.12,0.19,0.33,0.44,1
920,5,0.05,0.07,0.09,0.18,0.3,1
921,1,0.28,0.4,0.48,0.6,0.7,1
922,5,0.05,0.07,0.13,0.2,0.29,1
923,2,0.22,0.28,0.37,0.51,0.67,1
924,1,0.34,0.46,0.53,0.63,0.72,1
925,5,0.03,0.07,0.11,0.21,0.33,1
926,5,0.05,0.1,0.15,0.23,0.32,1
927,3,0.12,0.16,0.28,0.37,0.47,1
928,2,0.17,0.34,0.44,0.59,0.71,2
929,3,0.1,0.14,0.29,0.37,0.52,1
930,2,0.17,0.29,0.39,0.49,0.59,1
931,2,0.21,0.34,0.45,0.58,0.62,1
932,2,0.18,0.28,0.37,0.44,0.59,1
933,3,0.15,0.22,0.29,0.36,0.42,1
934,1,0.3,0.37,0.53,0.7,0.72,1
935,5,0.08,0.1,0.14,0.22,0.32,1
936,5,0.05,0.09,0.13,0.21,0.35,1
937,3,0.11,0.2,0.28,0.33,0.46,1
938,2,0.14,0.31,0.42,0.55,0.65,1
939,3,0.15,0.19,0.32,0.44,0.53,2
940,1,0.33,0.46,0.58,0.63,0.74,1
941,5,0.05,0.08,0.12,0.23,0.32,1
942,2,0.23,0.33,0.47,0.55,0.67,1
943,5,0.04,0.06,0.08,0.17,0.26,1
944,5,0.02,0.04,0.1,0.17,0.29,1
945,4,0.07,0.12,0.19,0.29,0.4,1
946,3,0.1,0.19,0.3,0.4,0.59,1
947,4,0.12,0.21,0.25,0.33,0.46,1
948,3,0.09,0.15,0.33,0.48,0.6,1
949,4,0.06,0.12,0.18,0.28,0.41,1
950,1,0.33,0.36,0.46,0.54,0.56,1
951,5,0.04,0.1,0.15,0.22,0.32,1
952,4,0.1,0.14,0.22,0.32,0.38,1
953,4,0.08,0.17,0.21,0.27,0.36,1
954,4,0.06,0.09,0.15,0.26,0.34,1
955,4,0.06,0.11,0.18,0.27,0.36,1
956,4,0.07,0.14,0.22,0.33,0.45,1
957,1,0.33,0.44,0.55,0.6,0.66,1
958,5,0.04,0.07,0.12,0.17,0.26,1
959,4,0.08,0.13,0.21,0.33,0.44,2
960,4,0.08,0.14,0.22,0.34,0.44,1
961,2,0.22,0.31,0.43,0.54,0.67,1
962,4,0.09,0.14,0.22,0.31,0.36,1
963,2,0.21,0.26,0.4,0.45,0.52,1
964,3,0.14,0.19,0.31,0.4,0.53,1
965,4,0.07,0.12,0.18,0.32,0.46,1
966,3,0.11,0.19,0.29,0.39,0.49,1
967,4,0.13,0.19,0.21,0.33,0.45,1
968,2,0.16,0.3,0.43,0.48,0.6,1
969,2,0.18,0.26,0.39,0.44,0.57,1
970,5,0.04,0.05,0.12,0.2,0.27,1
971,2,0.23,0.34,0.37,0.5,0.65,2
972,2,0.24,0.33,0.4,0.48,0.57,1
973,4,0.1,0.16,0.21,0.27,0.42,1
974,5,0.04,0.07,0.13,0.19,0.29,1
975,1,0.29,0.35,0.42,0.58,0.68,1
976,2,0.15,0.25,0.37,0.46,0.54,1
977,2,0.21,0.3,0.41,0.47,0.54,1
978,3,0.1,0.18,0.26,0.39,0.52,1
979,4,0.07,0.11,0.16,0.26,0.38,1
980,5,0.05,0.1,0.14,0.2,0.3,1
981,4,0.18,0.22,0.25,0.34,0.43,1
982,1,0.35,0.44,0.53,0.63,0.76,1
983,3,0.11,0.17,0.27,0.35,0.46,1
984,3,0.15,0.2,0.3,0.39,0.5,1
985,3,0.13,0.22,0.28,0.38,0.52,1
986,1,0.3,0.43,0.52,0.58,0.68,1
987,4,0.07,0.17,0.22,0.32,0.44,1
988,4,0.07,0.09,0.16,0.31,0.43,1
989,3,0.16,0.2,0.33,0.42,0.55,1
990,5,0.07,0.1,0.16,0.2,0.28,1
991,1,0.28,0.35,0.43,0.61,0.65,1
992,1,0.27,0.39,0.57,0.69,0.74,1
993,3,0.16,0.21,0.3,0.38,0.54,1
994,5,0.04,0.07,0.11,0.16,0.3,1
995,4,0.11,0.15,0.24,0.34,0.54,1
996,1,0.31,0.42,0.53,0.62,0.72,1
997,1,0.31,0.4,0.5,0.58,0.68,1
998,3,0.13,0.2,0.29,0.44,0.54,1
999,2,0.22,0.33,0.42,0.48,0.59,1
1000,3,0.16,0.19,0.31,0.39,0.43,1
1001,2,0.21,0.33,0.43,0.51,0.64,1
1002,2,0.19,0.33,0.36,0.47,0.6,1
1003,4,0.06,0.09,0.18,0.29,0.44,1
1004,1,0.34,0.45,0.55,0.61,0.7,1
1005,4,0.1,0.12,0.18,0.33,0.45,1
1006,2,0.22,0.33,0.38,0.48,0.58,1
1007,5,0.06,0.11,0.18,0.25,0.3,1
1008,1,0.32,0.41,0.44,0.5,0.59,1
1009,3,0.11,0.2,0.34,0.36,0.45,2
1010,5,0.07,0.1,0.14,0.24,0.3,1
1011,1,0.29,0.35,0.39,0.5,0.63,3
1012,4,0.08,0.16,0.23,0.33,0.44,1
1013,2,0.25,0.3,0.38,0.52,0.62,1
1014,1,0.31,0.43,0.54,0.67,0.8,1
1015,2,0.21,0.27,0.36,0.49,0.6,1
1016,1,0.34,0.42,0.54,0.67,0.78,1
1017,5,0.05,0.09,0.15,0.18,0.31,1
1018,2,0.23,0.3,0.36,0.51,0.62,1
1019,2,0.21,0.31,0.38,0.43,0.51,1
1020,4,0.06,0.09,0.16,0.3,0.41,1
1021,1,0.3,0.38,0.57,0.71,0.83,1
1022,2,0.2,0.35,0.45,0.62,0.69,1
1023,5,0.06,0.12,0.14,0.21,0.32,1
1024,3,0.14,0.16,0.25,0.39,0.46,1
1025,4,0.1,0.12,0.17,0.32,0.43,1
1026,4,0.11,0.15,0.23,0.31,0.41,1
1027,3,0.18,0.21,0.31,0.43,0.57,1
1028,3,0.08,0.15,0.31,0.43,0.53,1
1029,4,0.08,0.13,0.21,0.35,0.49,1
1030,4,0.09,0.16,0.23,0.35,0.43,1
1031,5,0.04,0.09,0.11,0.17,0.27,1
1032,2,0.22,0.33,0.41,0.47,0.56,2
1033,5,0.04,0.08,0.1,0.17,0.26,2
1034,3,0.11,0.16,0.26,0.35,0.43,1
1035,5,0.03,0.06,0.1,0.13,0.27,1
1036,3,0.13,0.19,0.35,0.4,0.58,1
1037,5,0.07,0.09,0.15,0.22,0.32,1
1038,4,0.08,0.14,0.2,0.31,0.36,2
1039,1,0.33,0.46,0.6,0.63,0.73,1
1040,5,0.03,0.05,0.11,0.16,0.29,2
1041,3,0.16,0.22,0.35,0.42,0.44,1
1042,5,0.06,0.08,0.14,0.23,0.29,2
1043,3,0.19,0.26,0.33,0.36,0.46,1
1044,3,0.15,0.2,0.31,0.36,0.46,1
1045,1,0.25,0.38,0.49,0.56,0.62,1
1046,4,0.07,0.12,0.21,0.35,0.46,1
1047,2,0.22,0.35,0.45,0.52,0.6,1
1048,5,0.06,0.1,0.16,0.24,0.33,1
1049,3,0.15,0.17,0.25,0.35,0.44,1
1050,4,0.08,0.14,0.26,0.32,0.37,1
1051,3,0.14,0.21,0.3,0.37,0.49,1
1052,1,0.32,0.39,0.53,0.62,0.71,1
1053,2,0.22,0.3,0.41,0.52,0.59,1
1054,3,0.15,0.24,0.3,0.42,0.5,1
1055,5,0.03,0.06,0.1,0.2,0.35,1
1056,3,0.18,0.21,0.29,0.33,0.41,1
1057,5,0.06,0.08,0.12,0.2,0.27,1
1058,2,0.22,0.28,0.35,0.52,0.69,1
1059,4,0.05,0.08,0.14,0.26,0.34,1
1060,1,0.31,0.38,0.52,0.67,0.75,1
1061,2,0.16,0.26,0.37,0.48,0.57,1
1062,1,0.29,0.39,0.51,0.62,0.69,2
1063,1,0.35,0.38,0.48,0.55,0.66,1
1064,3,0.09,0.18,0.26,0.4,0.56,1
1065,1,0.26,0.37,0.44,0.54,0.71,1
1066,5,0.07,0.08,0.12,0.24,0.3,1
1067,5,0.03,0.07,0.14,0.22,0.28,1
1068,4,0.08,0.13,0.21,0.35,0.47,1
1069,3,0.14,0.19,0.29,0.36,0.55,1
