"Scenario","MTD","Dose1","Dose2","Dose3","Dose4","Dose5","Attempt"
536,4,0.23,0.24,0.28,0.3,0.36,1
537,3,0.21,0.26,0.28,0.32,0.35,1
538,1,0.28,0.35,0.39,0.43,0.5,1
539,1,0.31,0.36,0.42,0.46,0.53,1
540,2,0.26,0.3,0.33,0.39,0.46,1
541,5,0.14,0.18,0.23,0.25,0.3,1
542,1,0.32,0.37,0.4,0.47,0.55,1
543,4,0.14,0.16,0.22,0.28,0.37,2
544,2,0.24,0.29,0.33,0.4,0.44,1
545,2,0.26,0.3,0.34,0.38,0.41,1
546,1,0.31,0.36,0.4,0.45,0.46,1
547,5,0.13,0.18,0.21,0.27,0.3,1
548,2,0.26,0.32,0.38,0.45,0.51,2
549,1,0.32,0.36,0.46,0.5,0.55,1
550,2,0.23,0.3,0.36,0.39,0.47,1
551,1,0.3,0.33,0.39,0.43,0.47,1
552,3,0.21,0.27,0.32,0.37,0.41,1
553,4,0.14,0.2,0.23,0.28,0.34,1
554,1,0.28,0.33,0.39,0.44,0.5,1
555,2,0.25,0.32,0.38,0.43,0.47,2
556,1,0.3,0.35,0.4,0.41,0.46,1
557,4,0.19,0.23,0.28,0.31,0.36,1
558,2,0.25,0.28,0.35,0.39,0.48,1
559,5,0.11,0.17,0.19,0.25,0.28,2
560,1,0.3,0.36,0.43,0.47,0.52,1
561,3,0.21,0.26,0.32,0.35,0.42,2
562,1,0.3,0.4,0.43,0.46,0.5,1
563,1,0.28,0.34,0.36,0.4,0.45,2
564,2,0.26,0.3,0.33,0.39,0.42,1
565,5,0.11,0.14,0.18,0.21,0.28,1
566,3,0.2,0.23,0.29,0.35,0.4,5
567,5,0.12,0.16,0.22,0.28,0.31,1
568,1,0.3,0.37,0.45,0.52,0.57,1
569,5,0.13,0.18,0.22,0.24,0.28,1
570,1,0.29,0.32,0.37,0.43,0.49,1
571,5,0.15,0.18,0.22,0.26,0.32,1
572,1,0.28,0.33,0.38,0.44,0.52,1
573,2,0.21,0.28,0.36,0.41,0.45,1
574,2,0.23,0.31,0.4,0.42,0.47,3
575,5,0.15,0.18,0.2,0.23,0.29,2
576,3,0.24,0.27,0.31,0.34,0.38,1
577,3,0.19,0.23,0.3,0.39,0.45,1
578,5,0.17,0.21,0.23,0.26,0.32,1
579,4,0.17,0.21,0.25,0.32,0.38,1
580,1,0.29,0.38,0.43,0.48,0.58,1
581,4,0.14,0.19,0.24,0.3,0.35,1
582,5,0.17,0.21,0.23,0.26,0.31,1
583,1,0.29,0.35,0.4,0.44,0.49,1
584,2,0.24,0.3,0.34,0.39,0.41,1
585,1,0.3,0.33,0.39,0.43,0.51,1
586,1,0.32,0.39,0.43,0.48,0.53,1
587,2,0.27,0.31,0.37,0.43,0.45,1
588,5,0.1,0.13,0.17,0.21,0.28,1
589,4,0.16,0.2,0.25,0.28,0.32,1
590,1,0.29,0.35,0.42,0.49,0.61,1
591,4,0.15,0.19,0.26,0.29,0.32,1
592,5,0.17,0.2,0.23,0.27,0.32,1
593,3,0.2,0.24,0.3,0.35,0.42,1
594,3,0.22,0.26,0.28,0.32,0.36,2
595,5,0.12,0.16,0.19,0.25,0.29,1
596,5,0.14,0.16,0.21,0.25,0.29,1
597,5,0.1,0.13,0.17,0.21,0.28,1
598,2,0.26,0.28,0.32,0.37,0.43,1
599,3,0.21,0.25,0.29,0.33,0.4,1
600,1,0.32,0.36,0.43,0.48,0.53,1
601,5,0.16,0.2,0.24,0.27,0.31,2
602,5,0.16,0.19,0.22,0.25,0.3,2
603,5,0.1,0.13,0.17,0.22,0.28,1
604,1,0.29,0.33,0.39,0.43,0.48,1
605,5,0.15,0.19,0.21,0.27,0.32,2
606,1,0.31,0.32,0.37,0.39,0.44,1
607,2,0.23,0.32,0.38,0.44,0.54,1
608,3,0.24,0.27,0.32,0.36,0.43,1
609,4,0.16,0.22,0.26,0.31,0.35,1
610,1,0.32,0.37,0.43,0.5,0.53,1
611,1,0.3,0.37,0.45,0.52,0.56,1
612,4,0.16,0.2,0.25,0.3,0.36,1
613,5,0.12,0.14,0.16,0.23,0.28,1
614,4,0.13,0.16,0.23,0.28,0.32,1
615,3,0.19,0.24,0.31,0.35,0.4,1
616,1,0.3,0.31,0.33,0.38,0.46,1
617,5,0.14,0.18,0.23,0.27,0.32,1
618,2,0.25,0.29,0.31,0.35,0.43,1
619,3,0.19,0.23,0.28,0.33,0.37,1
620,5,0.18,0.21,0.23,0.26,0.32,1
621,2,0.23,0.28,0.32,0.38,0.45,1
622,1,0.29,0.33,0.38,0.44,0.51,1
623,5,0.12,0.15,0.19,0.23,0.28,1
624,4,0.15,0.19,0.25,0.3,0.35,1
625,1,0.31,0.37,0.42,0.5,0.56,1
626,4,0.17,0.21,0.26,0.32,0.35,2
627,2,0.25,0.31,0.35,0.4,0.44,1
628,3,0.2,0.26,0.31,0.36,0.42,1
629,3,0.19,0.23,0.3,0.36,0.37,1
630,2,0.24,0.31,0.36,0.4,0.47,1
631,3,0.2,0.26,0.29,0.33,0.37,1
632,2,0.24,0.31,0.35,0.42,0.46,1
633,5,0.14,0.16,0.19,0.25,0.28,1
634,1,0.29,0.34,0.42,0.51,0.54,1
635,1,0.28,0.32,0.38,0.43,0.46,1
636,1,0.32,0.34,0.35,0.37,0.43,1
637,2,0.25,0.31,0.34,0.39,0.42,1
638,1,0.32,0.35,0.42,0.46,0.52,1
639,5,0.14,0.16,0.19,0.23,0.29,1
640,2,0.25,0.29,0.33,0.38,0.47,1
641,5,0.15,0.19,0.21,0.24,0.28,1
642,5,0.18,0.2,0.27,0.28,0.31,1
643,5,0.11,0.16,0.18,0.23,0.29,1
644,1,0.28,0.34,0.39,0.47,0.53,1
645,2,0.27,0.31,0.33,0.37,0.45,1
646,2,0.26,0.32,0.41,0.44,0.54,1
647,3,0.21,0.25,0.32,0.37,0.4,3
648,5,0.13,0.17,0.21,0.26,0.31,1
649,5,0.16,0.19,0.24,0.27,0.3,1
650,4,0.14,0.19,0.24,0.3,0.38,2
651,5,0.13,0.17,0.21,0.24,0.29,1
652,5,0.13,0.18,0.23,0.27,0.32,1
653,4,0.15,0.19,0.24,0.3,0.37,1
654,3,0.21,0.26,0.29,0.36,0.43,1
655,3,0.24,0.27,0.32,0.34,0.42,1
656,1,0.31,0.35,0.4,0.45,0.51,1
657,4,0.18,0.23,0.27,0.31,0.36,1
658,1,0.32,0.38,0.45,0.5,0.58,1
659,1,0.31,0.35,0.44,0.54,0.57,2
660,4,0.17,0.21,0.26,0.31,0.36,2
661,3,0.18,0.25,0.31,0.35,0.39,1
662,5,0.14,0.16,0.2,0.23,0.29,1
663,1,0.3,0.38,0.43,0.48,0.54,1
664,4,0.19,0.22,0.27,0.29,0.34,1
665,4,0.18,0.21,0.27,0.29,0.34,1
666,5,0.13,0.17,0.22,0.27,0.32,1
667,5,0.16,0.19,0.21,0.23,0.28,1
668,2,0.27,0.3,0.32,0.37,0.41,2
669,4,0.15,0.18,0.22,0.28,0.32,1
670,3,0.2,0.26,0.31,0.36,0.43,1
671,5,0.13,0.17,0.2,0.25,0.31,1
672,1,0.3,0.35,0.38,0.44,0.45,1
673,2,0.25,0.29,0.31,0.36,0.42,1
674,5,0.16,0.19,0.24,0.27,0.32,1
675,3,0.21,0.22,0.28,0.34,0.36,1
676,3,0.21,0.25,0.31,0.4,0.46,1
677,1,0.31,0.39,0.45,0.51,0.56,1
678,1,0.3,0.35,0.42,0.47,0.54,1
679,4,0.19,0.22,0.26,0.28,0.32,1
680,1,0.28,0.33,0.39,0.45,0.49,1
681,3,0.2,0.25,0.29,0.37,0.39,1
682,1,0.32,0.36,0.45,0.52,0.58,3
683,3,0.23,0.27,0.31,0.36,0.43,1
684,1,0.29,0.34,0.39,0.45,0.47,1
685,5,0.15,0.2,0.22,0.25,0.3,1
686,1,0.3,0.35,0.41,0.45,0.49,1
687,5,0.11,0.15,0.17,0.22,0.29,1
688,4,0.17,0.22,0.26,0.28,0.34,1
689,5,0.1,0.13,0.17,0.23,0.3,1
690,5,0.14,0.18,0.22,0.26,0.31,1
691,3,0.19,0.23,0.3,0.37,0.41,1
692,3,0.22,0.26,0.32,0.36,0.41,1
693,5,0.16,0.19,0.23,0.28,0.31,1
694,4,0.19,0.22,0.27,0.31,0.35,1
695,2,0.27,0.3,0.35,0.41,0.46,1
696,2,0.25,0.3,0.35,0.39,0.43,1
697,5,0.13,0.18,0.23,0.26,0.32,1
698,1,0.29,0.34,0.4,0.46,0.54,1
699,5,0.13,0.15,0.2,0.27,0.32,1
700,3,0.18,0.22,0.28,0.33,0.36,1
701,2,0.27,0.32,0.36,0.4,0.44,1
702,4,0.14,0.18,0.22,0.28,0.32,1
703,5,0.11,0.14,0.2,0.23,0.28,1
704,4,0.21,0.22,0.27,0.32,0.36,1
705,4,0.18,0.24,0.28,0.3,0.36,1
706,3,0.18,0.25,0.29,0.32,0.33,1
707,3,0.16,0.24,0.31,0.36,0.42,2
708,3,0.2,0.26,0.3,0.34,0.39,1
709,2,0.21,0.28,0.33,0.37,0.41,1
710,3,0.25,0.27,0.32,0.35,0.39,1
711,2,0.27,0.32,0.38,0.42,0.5,1
712,4,0.19,0.21,0.27,0.31,0.36,2
713,5,0.11,0.14,0.19,0.24,0.28,1
714,3,0.21,0.24,0.29,0.33,0.38,1
715,3,0.2,0.24,0.32,0.38,0.47,1
716,2,0.26,0.32,0.39,0.49,0.57,1
717,2,0.24,0.28,0.32,0.34,0.41,2
718,5,0.14,0.16,0.21,0.23,0.28,1
719,5,0.11,0.15,0.19,0.23,0.32,2
720,1,0.29,0.36,0.39,0.46,0.51,1
721,1,0.28,0.33,0.39,0.43,0.5,1
722,3,0.21,0.25,0.29,0.33,0.38,1
723,2,0.25,0.3,0.36,0.43,0.51,3
724,5,0.12,0.15,0.2,0.23,0.28,1
725,4,0.23,0.25,0.27,0.31,0.38,2
726,2,0.25,0.28,0.33,0.38,0.42,1
727,1,0.3,0.36,0.41,0.46,0.53,1
728,4,0.18,0.22,0.26,0.3,0.32,1
729,3,0.19,0.26,0.32,0.39,0.44,1
730,3,0.21,0.27,0.3,0.34,0.42,1
731,4,0.18,0.21,0.26,0.31,0.38,3
732,5,0.13,0.17,0.21,0.25,0.29,1
733,3,0.21,0.26,0.31,0.37,0.42,1
734,2,0.26,0.3,0.35,0.42,0.5,1
735,4,0.16,0.17,0.2,0.31,0.34,1
736,4,0.18,0.22,0.27,0.32,0.35,1
737,3,0.17,0.21,0.3,0.37,0.42,1
738,5,0.13,0.17,0.19,0.25,0.31,1
739,4,0.14,0.18,0.22,0.28,0.34,1
740,2,0.23,0.32,0.36,0.41,0.42,1
741,2,0.24,0.29,0.35,0.42,0.45,1
742,4,0.19,0.23,0.26,0.3,0.36,1
743,3,0.22,0.25,0.31,0.38,0.44,1
744,1,0.28,0.34,0.36,0.43,0.51,1
745,2,0.26,0.32,0.36,0.41,0.45,1
746,4,0.14,0.17,0.24,0.29,0.33,1
747,4,0.17,0.21,0.27,0.32,0.36,1
748,3,0.17,0.21,0.28,0.33,0.4,1
749,3,0.21,0.27,0.31,0.38,0.43,1
750,5,0.18,0.2,0.21,0.26,0.3,1
751,1,0.31,0.36,0.42,0.48,0.52,1
752,4,0.15,0.19,0.25,0.29,0.32,1
753,4,0.17,0.2,0.25,0.29,0.32,1
754,5,0.13,0.14,0.18,0.21,0.29,1
755,3,0.19,0.23,0.28,0.33,0.38,1
756,5,0.13,0.15,0.21,0.25,0.3,2
757,1,0.28,0.33,0.41,0.46,0.52,1
758,5,0.1,0.15,0.2,0.25,0.31,1
759,3,0.22,0.26,0.29,0.32,0.37,1
760,1,0.29,0.38,0.42,0.48,0.55,1
761,4,0.14,0.16,0.22,0.28,0.35,1
762,2,0.24,0.31,0.34,0.39,0.43,1
763,1,0.29,0.36,0.4,0.49,0.55,1
764,5,0.11,0.14,0.19,0.22,0.28,1
765,5,0.11,0.15,0.18,0.26,0.31,1
766,4,0.14,0.18,0.22,0.29,0.31,2
767,1,0.32,0.35,0.41,0.5,0.6,1
768,5,0.12,0.14,0.18,0.22,0.28,1
769,2,0.27,0.3,0.37,0.43,0.48,1
770,1,0.31,0.35,0.39,0.46,0.51,1
771,3,0.22,0.27,0.32,0.38,0.43,1
772,4,0.15,0.2,0.24,0.3,0.33,1
773,4,0.18,0.2,0.25,0.32,0.37,1
774,3,0.23,0.27,0.32,0.37,0.43,1
775,4,0.16,0.21,0.26,0.32,0.37,1
776,1,0.28,0.34,0.38,0.45,0.5,1
777,1,0.28,0.34,0.4,0.49,0.54,2
778,5,0.14,0.17,0.22,0.24,0.28,1
779,3,0.18,0.23,0.3,0.37,0.44,1
780,1,0.31,0.38,0.42,0.47,0.5,1
781,3,0.2,0.25,0.32,0.39,0.44,1
782,1,0.29,0.32,0.35,0.38,0.4,1
783,5,0.12,0.15,0.2,0.25,0.31,1
784,1,0.29,0.36,0.39,0.45,0.49,1
785,3,0.2,0.26,0.3,0.35,0.38,1
786,3,0.19,0.24,0.29,0.31,0.41,1
787,3,0.23,0.26,0.31,0.35,0.4,1
788,3,0.21,0.26,0.29,0.34,0.38,1
789,5,0.14,0.18,0.2,0.25,0.29,1
790,5,0.16,0.18,0.22,0.27,0.28,1
791,2,0.25,0.28,0.32,0.38,0.44,1
792,1,0.3,0.37,0.42,0.47,0.52,1
793,4,0.17,0.21,0.24,0.29,0.36,1
794,5,0.07,0.12,0.17,0.22,0.28,1
795,2,0.25,0.32,0.38,0.42,0.46,1
796,3,0.19,0.21,0.29,0.32,0.35,1
797,3,0.23,0.25,0.3,0.36,0.41,3
798,2,0.24,0.28,0.32,0.36,0.41,1
799,5,0.11,0.14,0.2,0.23,0.29,1
800,5,0.14,0.18,0.24,0.27,0.3,1
801,3,0.23,0.28,0.31,0.34,0.42,2
802,2,0.23,0.28,0.32,0.36,0.41,1
803,3,0.22,0.25,0.31,0.36,0.4,2
804,2,0.26,0.29,0.38,0.43,0.52,1
805,3,0.18,0.24,0.31,0.36,0.43,2
806,4,0.16,0.2,0.24,0.28,0.33,1
807,5,0.17,0.2,0.24,0.27,0.31,1
808,4,0.15,0.19,0.25,0.28,0.32,1
809,2,0.27,0.29,0.33,0.4,0.45,1
810,2,0.26,0.3,0.35,0.41,0.47,1
811,1,0.28,0.34,0.39,0.47,0.52,1
812,5,0.14,0.2,0.25,0.29,0.3,1
813,1,0.29,0.33,0.35,0.44,0.51,1
814,2,0.26,0.31,0.39,0.47,0.52,1
815,1,0.3,0.36,0.39,0.47,0.55,1
816,1,0.29,0.32,0.38,0.41,0.45,1
817,2,0.22,0.28,0.35,0.41,0.46,2
818,5,0.12,0.15,0.22,0.25,0.32,1
819,5,0.13,0.18,0.22,0.27,0.3,1
820,2,0.24,0.31,0.36,0.42,0.51,1
821,3,0.21,0.25,0.29,0.34,0.4,1
822,5,0.1,0.13,0.19,0.23,0.29,1
823,5,0.12,0.15,0.18,0.21,0.28,1
824,5,0.12,0.15,0.18,0.22,0.29,1
825,1,0.3,0.36,0.43,0.5,0.54,1
826,4,0.16,0.2,0.26,0.3,0.35,1
827,3,0.21,0.23,0.29,0.33,0.38,1
828,4,0.14,0.18,0.25,0.29,0.33,1
829,1,0.28,0.33,0.39,0.43,0.51,1
830,4,0.14,0.18,0.23,0.28,0.35,2
831,4,0.19,0.23,0.25,0.3,0.34,1
832,2,0.26,0.29,0.34,0.41,0.45,1
833,3,0.2,0.23,0.29,0.34,0.38,1
834,1,0.29,0.36,0.42,0.47,0.52,1
835,5,0.1,0.14,0.18,0.23,0.29,1
836,2,0.24,0.28,0.34,0.41,0.48,2
837,3,0.2,0.25,0.28,0.32,0.35,1
838,1,0.32,0.36,0.43,0.49,0.57,1
839,3,0.24,0.25,0.3,0.34,0.42,1
840,2,0.25,0.29,0.36,0.42,0.48,1
841,3,0.2,0.25,0.32,0.4,0.44,2
842,4,0.14,0.18,0.22,0.28,0.33,1
843,1,0.32,0.39,0.46,0.55,0.61,1
844,5,0.13,0.18,0.21,0.25,0.28,2
845,5,0.11,0.13,0.18,0.22,0.32,2
846,2,0.23,0.28,0.34,0.4,0.47,1
847,2,0.24,0.28,0.35,0.42,0.45,1
848,2,0.25,0.29,0.32,0.37,0.44,1
849,4,0.18,0.21,0.24,0.28,0.34,1
850,4,0.18,0.22,0.26,0.29,0.34,2
851,5,0.11,0.14,0.2,0.22,0.31,1
852,2,0.25,0.32,0.34,0.4,0.45,1
853,3,0.23,0.25,0.32,0.4,0.44,1
854,1,0.29,0.31,0.36,0.41,0.42,1
855,5,0.15,0.17,0.21,0.27,0.3,1
856,1,0.28,0.33,0.39,0.46,0.51,1
857,3,0.2,0.22,0.28,0.34,0.38,1
858,4,0.19,0.23,0.26,0.3,0.34,1
859,1,0.32,0.39,0.44,0.52,0.56,1
860,2,0.25,0.3,0.34,0.39,0.43,1
861,1,0.32,0.38,0.44,0.47,0.5,1
862,3,0.21,0.27,0.29,0.33,0.38,1
863,3,0.22,0.26,0.31,0.36,0.43,1
864,4,0.13,0.17,0.22,0.3,0.36,1
865,5,0.16,0.18,0.21,0.24,0.28,1
866,3,0.19,0.21,0.28,0.33,0.36,2
867,3,0.18,0.23,0.28,0.33,0.42,1
868,1,0.28,0.33,0.34,0.42,0.51,1
869,3,0.18,0.24,0.29,0.35,0.43,1
870,4,0.13,0.17,0.23,0.28,0.33,1
871,3,0.2,0.27,0.32,0.39,0.46,3
872,3,0.17,0.22,0.29,0.36,0.39,1
873,4,0.17,0.21,0.24,0.29,0.34,2
874,4,0.16,0.2,0.25,0.31,0.38,1
875,3,0.24,0.27,0.31,0.35,0.41,1
876,4,0.17,0.21,0.27,0.31,0.38,1
877,1,0.31,0.36,0.45,0.52,0.58,1
878,2,0.24,0.28,0.33,0.38,0.45,1
879,2,0.26,0.29,0.35,0.36,0.41,1
880,5,0.18,0.2,0.23,0.25,0.32,2
881,3,0.16,0.23,0.31,0.39,0.43,1
882,1,0.32,0.37,0.41,0.47,0.55,2
883,1,0.28,0.34,0.4,0.45,0.52,1
884,1,0.3,0.34,0.4,0.49,0.57,1
885,2,0.25,0.28,0.32,0.4,0.44,1
886,3,0.21,0.26,0.31,0.38,0.48,1
887,1,0.28,0.33,0.43,0.49,0.58,1
888,2,0.27,0.31,0.4,0.44,0.52,1
889,4,0.18,0.21,0.22,0.3,0.39,1
890,4,0.15,0.18,0.25,0.3,0.35,3
891,5,0.12,0.15,0.19,0.22,0.28,1
892,4,0.15,0.18,0.24,0.32,0.38,1
893,4,0.17,0.21,0.24,0.29,0.33,2
894,5,0.18,0.22,0.25,0.29,0.3,1
895,1,0.28,0.33,0.37,0.41,0.45,1
896,4,0.18,0.22,0.27,0.31,0.37,1
897,3,0.19,0.23,0.28,0.35,0.4,1
898,5,0.18,0.2,0.24,0.25,0.31,1
899,2,0.25,0.32,0.38,0.44,0.49,1
900,4,0.2,0.25,0.28,0.3,0.37,1
901,5,0.15,0.18,0.19,0.24,0.29,1
902,5,0.13,0.18,0.22,0.26,0.32,1
903,4,0.16,0.19,0.23,0.3,0.33,1
904,1,0.31,0.35,0.41,0.46,0.52,2
905,4,0.19,0.23,0.24,0.31,0.37,2
906,3,0.21,0.25,0.31,0.37,0.43,1
907,1,0.32,0.4,0.47,0.56,0.59,1
908,1,0.32,0.39,0.45,0.52,0.57,1
909,2,0.26,0.32,0.38,0.44,0.49,2
910,5,0.12,0.15,0.19,0.25,0.31,1
911,5,0.11,0.14,0.2,0.23,0.29,2
912,3,0.23,0.26,0.32,0.36,0.42,1
913,2,0.25,0.28,0.32,0.36,0.41,1
914,2,0.26,0.31,0.36,0.4,0.45,1
915,2,0.21,0.29,0.34,0.39,0.48,1
916,5,0.13,0.15,0.2,0.23,0.28,1
917,1,0.32,0.36,0.4,0.44,0.48,1
918,2,0.24,0.31,0.38,0.45,0.51,1
919,2,0.26,0.3,0.33,0.38,0.44,1
920,3,0.18,0.23,0.28,0.34,0.41,1
921,4,0.17,0.23,0.24,0.28,0.33,1
922,5,0.12,0.16,0.18,0.27,0.3,1
923,3,0.25,0.27,0.3,0.37,0.44,1
924,1,0.28,0.33,0.37,0.44,0.51,1
925,4,0.19,0.21,0.24,0.29,0.38,2
926,3,0.22,0.25,0.3,0.34,0.37,1
927,2,0.28,0.31,0.36,0.44,0.52,1
928,2,0.23,0.3,0.36,0.43,0.51,1
929,3,0.19,0.26,0.32,0.38,0.43,1
930,5,0.09,0.15,0.18,0.23,0.29,1
931,2,0.25,0.31,0.36,0.42,0.5,1
932,1,0.3,0.35,0.43,0.47,0.54,1
933,1,0.3,0.34,0.39,0.42,0.48,1
934,3,0.2,0.25,0.3,0.37,0.44,1
935,3,0.18,0.24,0.31,0.36,0.43,1
936,4,0.18,0.19,0.25,0.31,0.37,1
937,5,0.11,0.16,0.18,0.24,0.29,1
938,5,0.16,0.18,0.23,0.27,0.32,1
939,4,0.13,0.17,0.22,0.29,0.35,1
940,5,0.15,0.19,0.22,0.26,0.3,1
941,1,0.3,0.39,0.43,0.48,0.53,1
942,4,0.2,0.22,0.27,0.3,0.34,1
943,2,0.26,0.31,0.38,0.45,0.47,2
944,5,0.13,0.15,0.21,0.24,0.28,1
945,1,0.3,0.35,0.37,0.39,0.42,1
946,1,0.31,0.35,0.4,0.43,0.47,1
947,4,0.17,0.22,0.25,0.3,0.36,1
948,2,0.24,0.3,0.31,0.37,0.42,1
949,2,0.25,0.29,0.35,0.43,0.47,1
950,1,0.28,0.32,0.36,0.42,0.46,1
951,2,0.25,0.3,0.38,0.41,0.44,1
952,1,0.31,0.34,0.39,0.45,0.5,1
953,1,0.3,0.34,0.35,0.4,0.45,1
954,3,0.2,0.23,0.3,0.36,0.39,1
955,2,0.24,0.28,0.33,0.41,0.47,1
956,3,0.24,0.26,0.31,0.36,0.41,1
957,1,0.29,0.33,0.38,0.42,0.47,1
958,5,0.15,0.17,0.19,0.23,0.3,1
959,4,0.18,0.21,0.27,0.32,0.38,1
960,4,0.12,0.15,0.22,0.28,0.34,1
961,5,0.16,0.21,0.24,0.27,0.29,1
962,5,0.12,0.18,0.21,0.25,0.31,1
963,2,0.23,0.3,0.35,0.38,0.4,1
964,4,0.14,0.18,0.22,0.32,0.37,1
965,2,0.23,0.29,0.35,0.39,0.44,1
966,2,0.27,0.31,0.33,0.41,0.47,1
967,2,0.24,0.28,0.32,0.36,0.4,1
968,4,0.17,0.21,0.24,0.31,0.37,1
969,4,0.14,0.19,0.23,0.29,0.32,1
970,2,0.24,0.3,0.37,0.44,0.5,1
971,3,0.2,0.23,0.28,0.34,0.4,2
972,3,0.21,0.25,0.29,0.39,0.45,1
973,1,0.3,0.36,0.42,0.49,0.54,1
974,5,0.14,0.16,0.2,0.25,0.31,1
975,1,0.28,0.32,0.38,0.48,0.49,1
976,4,0.18,0.22,0.26,0.3,0.39,1
977,2,0.28,0.31,0.35,0.44,0.53,1
978,4,0.17,0.19,0.25,0.29,0.32,1
979,3,0.19,0.23,0.31,0.36,0.44,1
980,1,0.28,0.33,0.39,0.45,0.5,1
981,1,0.31,0.35,0.41,0.44,0.54,1
982,5,0.12,0.17,0.21,0.24,0.29,1
983,5,0.18,0.2,0.22,0.26,0.32,1
984,4,0.18,0.22,0.26,0.3,0.35,1
985,5,0.16,0.19,0.2,0.26,0.32,1
986,5,0.1,0.13,0.19,0.23,0.29,1
987,3,0.23,0.27,0.32,0.43,0.47,1
988,4,0.2,0.24,0.27,0.32,0.37,1
989,5,0.15,0.19,0.22,0.24,0.28,1
990,5,0.14,0.19,0.22,0.27,0.3,1
991,1,0.28,0.32,0.38,0.44,0.49,1
992,4,0.22,0.25,0.28,0.29,0.31,1
993,2,0.25,0.32,0.39,0.45,0.55,1
994,2,0.24,0.31,0.39,0.48,0.54,1
995,2,0.22,0.29,0.36,0.43,0.49,1
996,4,0.17,0.21,0.27,0.31,0.34,1
997,2,0.24,0.29,0.38,0.4,0.49,1
998,4,0.21,0.24,0.27,0.31,0.35,1
999,1,0.32,0.36,0.38,0.42,0.49,1
1000,1,0.29,0.36,0.43,0.48,0.54,1
1001,4,0.13,0.18,0.25,0.32,0.38,1
1002,2,0.24,0.28,0.32,0.38,0.45,1
1003,2,0.22,0.3,0.36,0.41,0.47,1
1004,5,0.16,0.19,0.22,0.27,0.31,1
1005,3,0.22,0.27,0.31,0.38,0.46,2
1006,3,0.19,0.23,0.28,0.34,0.4,1
1007,3,0.2,0.24,0.29,0.33,0.4,2
1008,4,0.14,0.19,0.27,0.31,0.38,1
1009,5,0.13,0.17,0.2,0.22,0.3,1
1010,5,0.12,0.15,0.2,0.24,0.28,1
1011,5,0.17,0.19,0.2,0.24,0.28,1
1012,3,0.19,0.23,0.28,0.35,0.39,1
1013,2,0.25,0.28,0.36,0.44,0.49,1
1014,3,0.19,0.25,0.3,0.36,0.41,1
1015,2,0.27,0.32,0.37,0.46,0.5,2
1016,2,0.21,0.29,0.38,0.44,0.5,1
1017,4,0.12,0.16,0.22,0.29,0.31,1
1018,5,0.17,0.2,0.22,0.24,0.28,1
1019,5,0.15,0.19,0.23,0.28,0.31,1
1020,3,0.16,0.21,0.28,0.33,0.38,1
1021,4,0.17,0.23,0.25,0.3,0.38,2
1022,1,0.29,0.34,0.39,0.42,0.49,1
1023,3,0.2,0.26,0.29,0.35,0.41,1
1024,5,0.14,0.17,0.21,0.22,0.29,1
1025,5,0.09,0.12,0.17,0.23,0.3,1
1026,1,0.28,0.32,0.39,0.46,0.54,1
1027,2,0.24,0.31,0.37,0.43,0.47,1
1028,1,0.31,0.37,0.42,0.49,0.51,1
1029,1,0.32,0.35,0.4,0.44,0.53,2
1030,3,0.22,0.24,0.28,0.35,0.4,2
1031,1,0.28,0.33,0.39,0.45,0.51,1
1032,5,0.14,0.15,0.21,0.26,0.29,1
1033,1,0.32,0.36,0.42,0.49,0.56,1
1034,3,0.22,0.27,0.31,0.37,0.4,1
1035,4,0.14,0.19,0.25,0.31,0.34,1
1036,1,0.31,0.35,0.39,0.45,0.49,1
1037,4,0.19,0.24,0.26,0.31,0.33,2
1038,3,0.19,0.24,0.28,0.34,0.41,1
1039,1,0.3,0.36,0.39,0.44,0.53,1
1040,2,0.23,0.32,0.38,0.48,0.58,1
1041,4,0.2,0.22,0.26,0.32,0.39,1
1042,3,0.24,0.26,0.32,0.37,0.46,1
1043,3,0.22,0.25,0.29,0.33,0.39,1
1044,1,0.31,0.37,0.41,0.47,0.55,1
1045,3,0.19,0.22,0.28,0.34,0.39,2
1046,3,0.17,0.22,0.28,0.32,0.36,1
1047,3,0.2,0.24,0.29,0.35,0.43,1
1048,2,0.24,0.28,0.34,0.37,0.43,1
1049,2,0.23,0.28,0.34,0.42,0.53,1
1050,5,0.14,0.19,0.22,0.28,0.31,1
1051,4,0.15,0.19,0.23,0.3,0.37,1
1052,4,0.16,0.2,0.24,0.29,0.32,1
1053,2,0.26,0.3,0.36,0.43,0.48,1
1054,2,0.23,0.28,0.34,0.39,0.42,1
1055,4,0.17,0.21,0.24,0.28,0.32,1
1056,3,0.24,0.26,0.31,0.32,0.41,1
1057,2,0.25,0.3,0.36,0.43,0.49,1
1058,2,0.26,0.3,0.33,0.35,0.39,1
1059,4,0.21,0.23,0.27,0.32,0.4,1
1060,5,0.09,0.12,0.18,0.21,0.28,1
1061,5,0.11,0.14,0.2,0.23,0.29,1
1062,1,0.28,0.32,0.38,0.45,0.49,1
1063,3,0.2,0.24,0.29,0.33,0.38,1
1064,4,0.21,0.24,0.28,0.3,0.36,1
1065,5,0.14,0.19,0.21,0.26,0.29,1
1066,1,0.3,0.36,0.4,0.42,0.5,1
1067,3,0.2,0.25,0.31,0.37,0.41,1
1068,2,0.27,0.32,0.37,0.41,0.45,1
1069,5,0.13,0.16,0.2,0.24,0.3,1
